year,investor,technology,requested_mw,accepted_mw,score_gbp_per_mw,expected_energy_margin_gbp_per_mw,commission_year,design,seed
2026,wind-a,wind,1250.0,1250.0,17866347.233304635,1694085.1072494998,2028,stylised_capacity_payment,119
2026,wind-b,wind,500.0,500.0,42064805.13485132,6620033.9610045515,2028,stylised_capacity_payment,119
2027,gas-a,gas,1250.0,1250.0,72403841.7651638,7756649.362127103,2029,stylised_capacity_payment,119
2027,peaker-a,peaker,1600.0,1600.0,75129580.5005797,10028464.96143695,2028,stylised_capacity_payment,119
2027,solar-a,solar,2000.0,2000.0,4836932.584219358,507053.87623464817,2028,stylised_capacity_payment,119
2027,wind-a,wind,1250.0,1250.0,35587908.97179397,3224790.9336892036,2029,stylised_capacity_payment,119
2027,wind-b,wind,500.0,500.0,34697111.41208539,5503967.616859546,2029,stylised_capacity_payment,119
2028,gas-a,gas,1250.0,1250.0,46697849.41103455,5019013.092339333,2030,stylised_capacity_payment,119
2028,peaker-a,peaker,1600.0,1600.0,33683322.64643669,4496349.170784881,2029,stylised_capacity_payment,119
2028,solar-a,solar,2000.0,2000.0,3311066.553551895,365959.74552234315,2029,stylised_capacity_payment,119
2028,wind-a,wind,1250.0,1250.0,24854772.75154866,2297712.7003629673,2030,stylised_capacity_payment,119
2028,wind-b,wind,500.0,500.0,11624250.804948572,2008865.3289882047,2030,stylised_capacity_payment,119
2029,gas-a,gas,1250.0,1250.0,32286901.292083967,3484276.222080689,2031,stylised_capacity_payment,119
2029,peaker-a,peaker,1600.0,1600.0,18756582.18171147,2503974.9275305616,2030,stylised_capacity_payment,119
2029,solar-a,solar,2000.0,2000.0,2330838.23160849,275319.7678280449,2030,stylised_capacity_payment,119
2029,wind-a,wind,1250.0,1250.0,18833985.232027695,1777665.1632505972,2031,stylised_capacity_payment,119
2029,wind-b,wind,500.0,500.0,5420119.616851539,1069056.7166540825,2031,stylised_capacity_payment,119
2030,gas-a,gas,0.0,0.0,20232475.43859102,2200504.2138513047,2032,stylised_capacity_payment,119
2030,peaker-a,peaker,1600.0,1600.0,7500810.129856982,1001589.9710122247,2031,stylised_capacity_payment,119
2030,solar-a,solar,2000.0,2000.0,1586822.5880690776,206521.9583534938,2031,stylised_capacity_payment,119
2030,wind-a,wind,0.0,0.0,13218150.388787705,1292595.5490867086,2032,stylised_capacity_payment,119
2030,wind-b,wind,0.0,0.0,1430031.3940749615,464633.76651840436,2032,stylised_capacity_payment,119
2031,gas-a,gas,0.0,0.0,12527293.70839277,1379917.9210016371,2033,stylised_capacity_payment,119
2031,peaker-a,peaker,0.0,0.0,2998501.3091151873,400635.9884048899,2032,stylised_capacity_payment,119
2031,solar-a,solar,0.0,0.0,1867160.8739536796,232444.34338421852,2032,stylised_capacity_payment,119
2031,wind-a,wind,0.0,0.0,10286495.365662554,1039372.865260682,2033,stylised_capacity_payment,119
2031,wind-b,wind,0.0,0.0,1596059.8202160252,489783.9350188727,2033,stylised_capacity_payment,119
2026,gas-a,gas,1250.0,1250.0,95890245.21804747,10328956.528201964,2028,energy_only,120
2026,peaker-a,peaker,1600.0,1600.0,47122989.430810966,6366938.0543765295,2027,energy_only,120
2026,solar-a,solar,2000.0,2000.0,4104811.837177038,445821.48402378435,2027,energy_only,120
2026,wind-a,wind,1250.0,1250.0,16316144.78519531,1571904.601952584,2028,energy_only,120
2026,wind-b,wind,500.0,500.0,32828326.23285123,5234944.48362597,2028,energy_only,120
2027,gas-a,gas,1250.0,1250.0,87128697.52508035,9395869.393758418,2029,energy_only,120
2027,peaker-a,peaker,1600.0,1600.0,77557292.25791709,10429212.816065071,2028,energy_only,120
2027,solar-a,solar,2000.0,2000.0,4666058.449216076,497718.9646998794,2028,energy_only,120
2027,wind-a,wind,1250.0,1250.0,23387123.405800857,2182662.7469124505,2029,energy_only,120
2027,wind-b,wind,500.0,500.0,24287666.39791405,3941195.943413033,2029,energy_only,120
2028,gas-a,gas,1250.0,1250.0,56988148.77233827,6185961.82356657,2030,energy_only,120
2028,peaker-a,peaker,1600.0,1600.0,34058385.00485238,4623115.8570187595,2029,energy_only,120
2028,solar-a,solar,2000.0,2000.0,3197214.260639631,361897.542783593,2029,energy_only,120
2028,wind-a,wind,1250.0,1250.0,18480468.244415816,1758848.765126059,2030,energy_only,120
2028,wind-b,wind,500.0,500.0,8075924.24124426,1485423.4205802795,2030,energy_only,120
2029,gas-a,gas,1250.0,1250.0,39179416.82981815,4289367.838275837,2031,energy_only,120
2029,peaker-a,peaker,1600.0,1600.0,18989516.456399724,2611770.8053732296,2030,energy_only,120
2029,solar-a,solar,2000.0,2000.0,2303428.970867666,279250.7992495899,2030,energy_only,120
2029,wind-a,wind,1250.0,1250.0,14442424.133631708,1410061.3535531182,2031,energy_only,120
2029,wind-b,wind,500.0,500.0,3763137.895028257,832117.8039764452,2031,energy_only,120
2030,gas-a,gas,0.0,0.0,23894402.956971355,2661544.730494007,2032,energy_only,120
2030,peaker-a,peaker,1600.0,1600.0,7249184.509082063,1044708.3221492919,2031,energy_only,120
2030,solar-a,solar,2000.0,2000.0,1983086.5169952442,249629.29962186387,2031,energy_only,120
2030,wind-a,wind,0.0,0.0,11341884.617825752,1142251.215147377,2032,energy_only,120
2030,wind-b,wind,0.0,0.0,2036281.7798771793,570531.7413872987,2032,energy_only,120
2031,gas-a,gas,0.0,0.0,14526525.750957657,1663884.7274565585,2033,energy_only,120
2031,peaker-a,peaker,0.0,0.0,2553051.7301549986,417883.32885971677,2032,energy_only,120
2031,solar-a,solar,0.0,0.0,1517389.1674658475,206567.09010525758,2032,energy_only,120
2031,wind-a,wind,0.0,0.0,8898224.434590697,931179.2489451774,2033,energy_only,120
2031,wind-b,wind,0.0,0.0,1689292.704372041,517969.4547981254,2033,energy_only,120
2026,gas-a,gas,1250.0,1250.0,96557418.72983424,10328956.528201964,2028,stylised_capacity_payment,120
2026,peaker-a,peaker,1600.0,1600.0,47697654.981894664,6366938.0543765295,2027,stylised_capacity_payment,120
2026,solar-a,solar,2000.0,2000.0,4174733.3362465603,445821.48402378435,2027,stylised_capacity_payment,120
2026,wind-a,wind,1250.0,1250.0,16451817.1972524,1571904.601952584,2028,stylised_capacity_payment,120
2026,wind-b,wind,500.0,500.0,32921159.596674033,5234944.48362597,2028,stylised_capacity_payment,120
2027,gas-a,gas,1250.0,1250.0,87795871.03686714,9395869.393758418,2029,stylised_capacity_payment,120
2027,peaker-a,peaker,1600.0,1600.0,78131957.80900079,10429212.816065071,2028,stylised_capacity_payment,120
2027,solar-a,solar,2000.0,2000.0,4735979.948285599,497718.9646998794,2028,stylised_capacity_payment,120
2027,wind-a,wind,1250.0,1250.0,23522795.81785795,2182662.7469124505,2029,stylised_capacity_payment,120
2027,wind-b,wind,500.0,500.0,24380499.761736847,3941195.943413033,2029,stylised_capacity_payment,120
2028,gas-a,gas,1250.0,1250.0,57655322.28412505,6185961.82356657,2030,stylised_capacity_payment,120
2028,peaker-a,peaker,1600.0,1600.0,34633050.55593608,4623115.8570187595,2029,stylised_capacity_payment,120
2028,solar-a,solar,2000.0,2000.0,3267135.7597091533,361897.542783593,2029,stylised_capacity_payment,120
2028,wind-a,wind,1250.0,1250.0,18616140.65647291,1758848.765126059,2030,stylised_capacity_payment,120
2028,wind-b,wind,500.0,500.0,8168757.605067059,1485423.4205802795,2030,stylised_capacity_payment,120
2029,gas-a,gas,1250.0,1250.0,39846590.34160493,4289367.838275837,2031,stylised_capacity_payment,120
2029,peaker-a,peaker,1600.0,1600.0,19564182.007483426,2611770.8053732296,2030,stylised_capacity_payment,120
2029,solar-a,solar,2000.0,2000.0,2373350.469937188,279250.7992495899,2030,stylised_capacity_payment,120
2029,wind-a,wind,1250.0,1250.0,14578096.545688802,1410061.3535531182,2031,stylised_capacity_payment,120
2029,wind-b,wind,500.0,500.0,3855971.258851057,832117.8039764452,2031,stylised_capacity_payment,120
2030,gas-a,gas,0.0,0.0,24561576.46875814,2661544.730494007,2032,stylised_capacity_payment,120
2030,peaker-a,peaker,1600.0,1600.0,7823850.060165766,1044708.3221492919,2031,stylised_capacity_payment,120
2030,solar-a,solar,2000.0,2000.0,2053008.0160647663,249629.29962186387,2031,stylised_capacity_payment,120
2030,wind-a,wind,0.0,0.0,11477557.029882846,1142251.215147377,2032,stylised_capacity_payment,120
2030,wind-b,wind,0.0,0.0,2129115.1436999794,570531.7413872987,2032,stylised_capacity_payment,120
2031,gas-a,gas,0.0,0.0,15193699.262744443,1663884.7274565585,2033,stylised_capacity_payment,120
2031,peaker-a,peaker,0.0,0.0,3127717.281238701,417883.32885971677,2032,stylised_capacity_payment,120
2031,solar-a,solar,0.0,0.0,1587310.6665353696,206567.09010525758,2032,stylised_capacity_payment,120
2031,wind-a,wind,0.0,0.0,9033896.846647792,931179.2489451774,2033,stylised_capacity_payment,120
2031,wind-b,wind,0.0,0.0,1782126.068194841,517969.4547981254,2033,stylised_capacity_payment,120
